"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000046516",12.4071756402199,-5.68337020301827,1.21386799150662,-4.68203317229265,2.84043501128972e-06,8.13828946585348e-06
"ENSMUSG00000046519",7.79719227499748,-2.72520168881411,0.817863073923912,-3.33210017141285,0.000861932253359566,0.0017407916915848
"ENSMUSG00000046532",35.8841045694299,-2.67585236657678,0.399791195220147,-6.69312480757188,2.18454665832882e-11,1.04850083233915e-10
"ENSMUSG00000046541",7.32587981183514,-3.34833545264082,0.909983919595815,-3.67955452897239,0.000233641728765952,0.000514218477378168
"ENSMUSG00000046546",7.91036680128862,-5.87204364718911,1.2362390133801,-4.74992585061191,2.0349124862791e-06,5.95194539502113e-06
"ENSMUSG00000046556",83.3531032103083,1.3212011180739,0.141605806565443,9.33013377147993,1.05737369953282e-20,8.75996062781593e-20
"ENSMUSG00000046562",77.555285994821,-0.559272098999489,0.15112412865091,-3.70074655842273,0.00021496609560892,0.000474945143349069
"ENSMUSG00000046591",11.5529953508456,-5.10342236093248,1.05733924614249,-4.82666502690729,1.38838352387888e-06,4.13859019117981e-06
"ENSMUSG00000046598",7.9044793710523,-2.23312874837832,0.694888566138565,-3.21365015514303,0.00131059251301775,0.0025708545404135
"ENSMUSG00000046603",4.92531953070987,-2.45511199442229,0.961945793656437,-2.55223528249986,0.010703421122185,0.0178691530552841
"ENSMUSG00000046605",8.817812809145,1.03872537204782,0.465821465147803,2.22987871913167,0.0257554955411179,0.0400508340944843
"ENSMUSG00000046671",31.7713635431906,0.600469821334074,0.240523094411133,2.49651628174912,0.0125419910923449,0.0206790032696145
"ENSMUSG00000046675",11.9087583498606,-3.85704066554129,0.885137723693217,-4.35755991671881,1.31520500385256e-05,3.46040463746028e-05
"ENSMUSG00000046679",10.0710156012423,-2.0806466635416,0.560332617302994,-3.71323495954281,0.000204626747885324,0.000453465337290476
"ENSMUSG00000046707",86.6614672449284,0.898102860014229,0.150300687435968,5.97537426697961,2.29562535749841e-09,9.17179921387476e-09
"ENSMUSG00000046711",9.26303868882241,-1.46359664984576,0.527449714775936,-2.77485532524651,0.00552262690783348,0.00975072023351714
"ENSMUSG00000046722",63.9927593902186,-2.79594383895565,0.261917794084067,-10.6748907562128,1.33414356322714e-26,1.43718565686744e-25
"ENSMUSG00000046727",5.26420225673913,-5.26047414151341,1.26065222713821,-4.17281945668327,3.00853337440891e-05,7.54505541109281e-05
"ENSMUSG00000046733",5.53270193104419,-4.89787457118232,1.26704396002353,-3.86559166510004,0.00011082021642446,0.000256183524436343
"ENSMUSG00000046753",28.3171810311813,3.15699975477724,0.316526164696688,9.97389823303373,1.98289880519986e-23,1.86627193221556e-22
"ENSMUSG00000046756",11.5271153059956,-2.72455284420044,0.594666228166574,-4.58165053798423,4.61320339653676e-06,1.28848950923368e-05
"ENSMUSG00000046785",38.6268428521367,-4.46810224669931,0.610384742140389,-7.32014078699176,2.47710934663719e-13,1.36324968894846e-12
"ENSMUSG00000046791",6.24003104601998,-3.69270073812366,1.10593810663766,-3.33897594807583,0.00084087844623427,0.00170094294670992
"ENSMUSG00000046794",14.8981761117897,-6.74876686981327,1.20621493611686,-5.5949952763306,2.20627776387323e-08,8.0155536470816e-08
"ENSMUSG00000046805",58.5233047947923,-6.94854164958993,1.19058458480744,-5.8362435884501,5.33908240573563e-09,2.05285855410962e-08
"ENSMUSG00000046806",12.4816481157105,4.73117371225179,0.706772417872214,6.69405538843085,2.17069194146335e-11,1.04282447489921e-10
"ENSMUSG00000046808",141.455149572552,-1.74031879587864,0.169653108339653,-10.2581014454179,1.08825250543603e-24,1.08585919462201e-23
"ENSMUSG00000046822",18.2876202247633,0.899228353202146,0.300765050513839,2.98980334206341,0.00279157111145545,0.00518391428497794
"ENSMUSG00000046836",94.1081334077161,0.665867473248109,0.144940772983579,4.59406597288912,4.34691851268659e-06,1.21786351210867e-05
"ENSMUSG00000046861",28.3247596475008,-2.61503823444909,0.364422518571527,-7.17584150589702,7.18637703377845e-13,3.82397558203058e-12
"ENSMUSG00000046862",25.0346559012347,-2.87217595394114,0.4509870566185,-6.36864387079466,1.90706835377313e-10,8.35988531551701e-10
"ENSMUSG00000046873",21.3609509548614,1.0197554936561,0.293362327513734,3.47609559243204,0.000508770904380278,0.00106475376081538
"ENSMUSG00000046876",306.728553825346,-2.57142107708441,0.107834923399465,-23.8459025705318,1.11677739407151e-125,8.97260837549325e-124
"ENSMUSG00000046879",161.565516478319,2.9921348266663,0.124061630811467,24.1181323112974,1.61328375865253e-128,1.33082969310021e-126
"ENSMUSG00000046897",49.7569633279401,-2.22062493247193,0.262940860916874,-8.44533985599886,3.0316217205599e-17,2.11323075740429e-16
"ENSMUSG00000046947",6.63750186438825,-2.26873912063609,0.760919747993051,-2.98157476740479,0.00286770012895782,0.00531313261942149
"ENSMUSG00000046949",4.47462679709481,-5.09054237721368,1.28860419329395,-3.95043133004337,7.80104783179773e-05,0.00018445579989778
"ENSMUSG00000046959",4.68145341371947,6.6705381211898,1.28173096041997,5.20432003843003,1.94708204175056e-07,6.40010389432008e-07
"ENSMUSG00000046962",115.002042302639,2.16306856151636,0.136871882027084,15.803600633535,2.93842853496968e-56,7.27579431467774e-55
"ENSMUSG00000046982",179.967053012564,1.63367316330993,0.104840135145477,15.5825167627172,9.57109928864938e-55,2.2926052426507e-53
"ENSMUSG00000046985",149.124279757245,1.78406031427362,0.120325571613843,14.8269423560201,9.81006924564901e-50,2.11354927630421e-48
"ENSMUSG00000046994",13.4268719288162,-4.98677189481702,1.21578144261599,-4.10170094724182,4.10124116148442e-05,0.00010099895618943
"ENSMUSG00000047003",5.24028014548184,-5.37595101723861,1.26109079669396,-4.26293731691012,2.01757128747426e-05,5.18285673281898e-05
"ENSMUSG00000047013",2.90125719666208,5.87324920986403,1.37173613372122,4.28161733549383,1.85539846305927e-05,4.78458319811975e-05
"ENSMUSG00000047030",104.488219214995,1.24572504752496,0.133466992473941,9.33358146785385,1.02352582808884e-20,8.49322723189803e-20
"ENSMUSG00000047036",152.117901696979,1.11945883651328,0.115326229096215,9.70688840939494,2.81808744727238e-22,2.51573014824211e-21
"ENSMUSG00000047044",13.55867977797,-2.53880643931739,0.557510907206399,-4.55382380237,5.26794838756856e-06,1.45894742956252e-05
"ENSMUSG00000047045",34.1330007688893,-3.51540608420479,0.432924985395659,-8.12012751121766,4.65694138243572e-16,3.0375466285604e-15
"ENSMUSG00000047090",3.05854536637981,2.67321474692993,0.990652689291571,2.69843788426152,0.00696657376089745,0.0120667377987429
"ENSMUSG00000047098",57.6890769152922,-1.81072078736837,0.218780164368427,-8.27643946879528,1.26912977515897e-16,8.60553666444053e-16
"ENSMUSG00000047123",11.8892489845623,-1.26418618820257,0.415316078531163,-3.04391342775263,0.00233522330272539,0.00440542432039158
"ENSMUSG00000047126",796.317745986903,0.610939027226301,0.0513127656425604,11.9061800621319,1.0989752492723e-32,1.46270855869496e-31
"ENSMUSG00000047141",118.600935964458,1.49815116507462,0.131538351428682,11.3894628357638,4.71889786089167e-30,5.6959091081467e-29
"ENSMUSG00000047146",6.11661824270276,3.99088547231645,0.952754958564727,4.18878478295038,2.80452211207693e-05,7.06212179250713e-05
"ENSMUSG00000047153",96.8143969417827,-4.2830518704353,0.322652319443373,-13.2745113310335,3.25386804869556e-40,5.39142519002982e-39
"ENSMUSG00000047180",379.134587031058,-0.570223283983541,0.0760059596303067,-7.50234964149009,6.26838990187677e-14,3.57339921013862e-13
"ENSMUSG00000047187",50.7325972844613,-1.63595605425961,0.260532765190571,-6.27927183386304,3.4016239602766e-10,1.45902801353893e-09
"ENSMUSG00000047213",201.905452641455,-3.39977299354715,0.213377310033196,-15.933151434978,3.73071031974539e-57,9.44990761779843e-56
"ENSMUSG00000047215",331.308630112051,1.36404162435798,0.0729483661485189,18.6987275572542,5.0700181446202e-78,1.94552487310724e-76
"ENSMUSG00000047221",6.16470199524854,-5.94863024547493,1.24391912407365,-4.78216801265508,1.73414639152937e-06,5.11392510719404e-06
"ENSMUSG00000047242",15.6474828370202,1.3315131945913,0.350000954822134,3.80431303471146,0.00014219826615342,0.000323723502609601
"ENSMUSG00000047246",28.1817923332732,-1.73432877599983,0.350037676312104,-4.95469171853789,7.24450556095656e-07,2.2449526473145e-06
"ENSMUSG00000047248",81.0499500435808,-1.48074072709789,0.187407938011822,-7.90116332748123,2.76312303366288e-15,1.7200942662342e-14
"ENSMUSG00000047260",19.3714360021975,1.50435699997212,0.305967006023012,4.9167294850706,8.8002023408963e-07,2.69188818779826e-06
"ENSMUSG00000047281",50.9178969681384,1.1735555677688,0.187854072629905,6.24716595887089,4.17966897674661e-10,1.78207776769744e-09
"ENSMUSG00000047284",23.9777009005838,-1.38811760148847,0.324103447426718,-4.28294611646282,1.84434847933768e-05,4.75847460148236e-05
"ENSMUSG00000047343",22.6901009867935,9.09247623038448,1.19537882840015,7.60635542002488,2.81933293537466e-14,1.6455175883878e-13
"ENSMUSG00000047344",8.35405537795051,-6.02139608390164,1.22862582957362,-4.90091933521477,9.5389219429316e-07,2.90460738041182e-06
"ENSMUSG00000047363",1.66113441455179,-3.8979791182354,1.69471197148594,-2.30008354447252,0.0214434873632167,0.0338332040569685
"ENSMUSG00000047368",38.9554660473742,-0.885077588573696,0.275000539806001,-3.2184576408398,0.00128882005430059,0.00253039813639313
"ENSMUSG00000047388",24.0750774879247,-3.56368627502577,0.546629898067003,-6.51937679886831,7.06000996337437e-11,3.23648480520098e-10
"ENSMUSG00000047407",392.189742341349,0.883781599108365,0.0684969561015693,12.9024944962206,4.35759420397566e-38,6.80366884519519e-37
"ENSMUSG00000047412",77.0603142215651,-1.8981761598333,0.223420645592462,-8.49597473322021,1.96278695679594e-17,1.38889686218047e-16
"ENSMUSG00000047415",157.159952219595,-3.08545044140015,0.199684153534441,-15.4516539584498,7.35321146618297e-54,1.74240614558124e-52
"ENSMUSG00000047417",111.608755393338,0.627651239037467,0.127070587124414,4.93939040686841,7.8367172731736e-07,2.41508232036557e-06
"ENSMUSG00000047423",12.8847248018765,-3.13971743201201,0.623234687576091,-5.03777709200224,4.70969466749529e-07,1.48480993134646e-06
"ENSMUSG00000047434",28.1145047838131,1.73297144855557,0.267623971495501,6.47539694920304,9.45630078287538e-11,4.26404255704869e-10
"ENSMUSG00000047446",29.6577513465263,1.35250086984443,0.249935774192148,5.41139368390153,6.25361182580869e-08,2.16587822238269e-07
"ENSMUSG00000047454",12.1154493468485,-2.67055400740343,0.65853208322073,-4.05531343946428,5.00671196540763e-05,0.00012195411144541
"ENSMUSG00000047459",10.1090467886238,-2.61741517003871,0.569789242161635,-4.59365494530734,4.35549348213546e-06,1.21982284777454e-05
"ENSMUSG00000047466",99.4941422014327,1.71203199509901,0.142553957101476,12.0097121813343,3.15942719581738e-33,4.30541730765714e-32
"ENSMUSG00000047496",2.86274442736199,-4.17804913857931,1.38817418772095,-3.00974414849096,0.00261467840195259,0.00488246326455884
"ENSMUSG00000047507",18.5676589324161,-2.46319728289307,0.410858755715113,-5.99524106187246,2.03183810379931e-09,8.15590283351759e-09
"ENSMUSG00000047511",1.63710960660149,5.08073639812977,1.71757491966494,2.9580872077015,0.00309554534526035,0.00570580505388769
"ENSMUSG00000047514",76.8598771188896,-4.24408540375405,0.377457240898994,-11.2438839261524,2.48216196792142e-29,2.92065831557253e-28
"ENSMUSG00000047539",55.7120111077959,1.25286876294271,0.187500507159621,6.68194866201683,2.35785634118651e-11,1.12887311977477e-10
"ENSMUSG00000047547",31.1458218751384,2.40934743818807,0.280209730978385,8.5983717616642,8.08550164056817e-18,5.86950344976022e-17
"ENSMUSG00000047554",30.9209515102363,1.05080719430888,0.26674801226973,3.9393253031866,8.1711075542036e-05,0.000192733188273922
"ENSMUSG00000047557",5.65537075352137,-1.37002357226136,0.623631871441939,-2.19684662538757,0.0280314018656674,0.0432277771154738
