"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000052751",3.46229412189277,4.1338217152216,1.36796865228851,3.0218687455345,0.00251219452894612,0.00518255111868931
"ENSMUSG00000052763",23.1323375834698,2.4235595776354,0.439423858675944,5.5153117651326,3.48162209717885e-08,1.48315416868201e-07
"ENSMUSG00000052798",28.6710445361228,-0.826058128825457,0.271896768953943,-3.03813146439185,0.00238050079108353,0.00493305636314367
"ENSMUSG00000052812",113.692620889805,2.66833244747253,0.192579169935794,13.8557687644108,1.17393257988749e-43,2.85585780343539e-42
"ENSMUSG00000052821",2.90739579666004,4.09818965553485,1.36950128158246,2.99246865311392,0.00276731084787586,0.00566661688222099
"ENSMUSG00000052833",31.9407147856574,-1.17961410914385,0.287658737223989,-4.10074145679546,4.11828475054322e-05,0.000116373072781982
"ENSMUSG00000052837",1273.97321372154,-1.71367217943745,0.0484136300352796,-35.3964819037257,1.93411442144983e-274,6.90092025573299e-272
"ENSMUSG00000052861",1.84320057811429,3.65593506983927,1.66011226603348,2.20222158744386,0.027649659892165,0.0454022232796688
"ENSMUSG00000052889",72.1034340473054,1.8052863657537,0.221350143316548,8.15579488092764,3.46890751518611e-16,2.83732954986389e-15
"ENSMUSG00000052906",31.1572807724683,-3.11680667179071,0.357543007979704,-8.71729163269679,2.84935536808744e-18,2.65059384646651e-17
"ENSMUSG00000052915",38.2366148420535,2.54002751467474,0.372363875437353,6.82135857483866,9.01835245799173e-12,5.4313078419173e-11
"ENSMUSG00000052917",27.537843258233,2.49441944725005,0.371777479726793,6.7094420272124,1.95370016361817e-11,1.14861258978591e-10
"ENSMUSG00000052926",9.54572189752791,-1.74451752070321,0.550539007757117,-3.16874462321995,0.00153098851949104,0.00329523038715264
"ENSMUSG00000052962",9.84852504677943,-1.88118983629374,0.514250454482013,-3.65811992949738,0.000254072160690417,0.000633247844154816
"ENSMUSG00000052997",76.7620565223487,-1.05035506518243,0.177682084941737,-5.91142919966775,3.39152037484364e-09,1.61345929299228e-08
"ENSMUSG00000053007",1.75242773088337,4.13607205524038,1.61252456028358,2.56496685824928,0.0103185660397009,0.0186277149014434
"ENSMUSG00000053012",8.61063165259715,3.27642685766688,0.91799205050999,3.56912334463753,0.00035817777216553,0.000871216832281434
"ENSMUSG00000053040",7.55501330538082,2.6338498166934,0.77234366370512,3.41020447304272,0.000649141922738154,0.00150030555800832
